total_orders,total_returns,days_to_return_avg,high_value_returns,category_return_ratio,exchange_ratio,location,damaged_returns,device_fingerprint,seasonal_spikes,multi_device,label,user_id
6,0,15.9,0,0.166,0.0,Los Angeles,0,Safari_iOS_8146,0,1,0,user_005414
20,12,12.2,9,0.659,0.732,Dallas,4,Edge_Windows_6334,0,1,1,fraud_000128
13,2,13.9,0,0.263,0.542,Houston,0,Chrome_iOS_4185,0,1,0,user_006680
10,3,14.9,0,0.138,0.861,Columbus,0,Firefox_iOS_9223,0,0,0,user_006590
6,0,8.4,0,0.121,0.0,Fort Worth,0,Firefox_Windows_1998,0,0,0,user_005630
6,0,20.0,0,0.039,0.0,Austin,0,Safari_iOS_1050,0,1,0,user_002787
11,0,6.4,0,0.276,0.0,Dallas,0,Chrome_Android_5072,1,0,0,user_001011
11,2,6.6,0,0.415,0.374,Chicago,0,Edge_iOS_6773,0,0,0,user_007140
8,1,1.3,0,0.069,0.872,Los Angeles,0,Chrome_Android_3381,1,0,0,user_001049
9,2,12.8,0,0.084,0.639,Chicago,0,Edge_Android_3521,1,0,0,user_004459
5,0,2.7,0,0.254,0.0,Charlotte,0,Chrome_Windows_7868,0,0,0,user_000571
14,1,18.6,0,0.12,0.482,Columbus,0,Firefox_macOS_9193,0,1,0,user_006709
12,3,12.6,0,0.216,0.868,Jacksonville,0,Edge_iOS_4353,0,0,0,user_004005
10,3,9.4,0,0.349,0.637,Charlotte,0,Edge_macOS_5940,0,1,0,user_002013
33,11,2.4,3,0.445,0.854,Los Angeles,0,Edge_Android_5433,1,0,0,edge_000194
41,18,1.0,3,0.098,0.957,Los Angeles,0,Chrome_iOS_3200,1,0,0,edge_000246
6,1,11.4,0,0.267,0.945,San Jose,0,Firefox_Android_1325,0,1,0,user_003665
15,4,12.7,0,0.472,0.346,Charlotte,0,Firefox_iOS_4152,0,1,0,user_005866
7,1,7.5,0,0.08,0.503,San Antonio,0,Chrome_macOS_4371,1,1,0,user_000688
12,4,19.9,0,0.311,0.548,Phoenix,0,Chrome_macOS_7897,1,1,0,user_000300
3,0,13.4,0,0.165,0.0,Houston,0,Edge_iOS_4353,1,1,0,user_008035
10,0,12.8,0,0.23,0.0,Fort Worth,0,Edge_macOS_3464,0,1,0,user_003368
9,0,11.2,0,0.135,0.0,Dallas,0,Safari_macOS_5173,0,1,0,user_003928
9,3,16.5,0,0.256,0.251,Houston,0,Safari_macOS_3835,0,1,0,user_007341
9,2,14.9,0,0.552,0.813,Phoenix,0,Chrome_macOS_3840,0,1,0,user_005865
21,12,18.6,10,0.816,0.275,San Antonio,6,Edge_iOS_5176,1,1,1,fraud_000126
11,4,10.5,0,0.486,0.41,San Antonio,0,Chrome_Android_9821,1,1,0,user_006550
25,15,28.0,13,0.504,0.622,New York,2,Firefox_Android_6336,0,1,1,fraud_000006
9,1,16.9,0,0.301,0.508,Austin,0,Chrome_Android_9841,1,1,0,user_007640
34,12,3.1,7,0.439,0.776,Jacksonville,1,Edge_Windows_6799,1,0,0,edge_000648
3,0,11.6,0,0.077,0.0,Los Angeles,0,Firefox_iOS_4493,0,1,0,user_001614
10,1,17.1,0,0.16,0.399,Dallas,0,Firefox_Android_3567,0,0,0,user_008113
6,1,15.5,0,0.045,0.569,Chicago,0,Chrome_macOS_8243,0,1,0,user_003132
9,2,8.5,0,0.06,0.423,Phoenix,0,Edge_Windows_6406,0,1,0,user_007601
12,1,13.4,0,0.249,0.342,Phoenix,0,Edge_Windows_1996,0,1,0,user_000304
4,0,15.0,0,0.186,0.0,Chicago,0,Firefox_macOS_7406,1,1,0,user_001092
9,1,9.6,0,0.384,0.31,Austin,0,Chrome_Android_5659,0,0,0,user_002738
13,0,13.2,0,0.133,0.0,Dallas,0,Firefox_Windows_6981,1,0,0,user_004436
4,0,18.8,0,0.335,0.0,New York,0,Chrome_Android_3194,0,0,0,user_000486
3,0,11.3,0,0.371,0.0,Philadelphia,0,Firefox_Android_2221,1,0,0,user_008190
8,1,13.7,0,0.187,0.631,Chicago,0,Chrome_iOS_7636,1,1,0,user_002645
4,0,20.5,0,0.269,0.0,Fort Worth,0,Safari_macOS_1723,0,0,0,user_004215
23,7,16.0,2,0.659,0.05,Fort Worth,3,Edge_Windows_5544,1,1,1,fraud_000277
13,1,6.6,0,0.354,0.579,Los Angeles,0,Firefox_Windows_8437,1,1,0,user_008244
6,1,12.4,0,0.577,0.877,Columbus,0,Edge_Windows_5596,1,0,0,user_006373
7,0,11.3,0,0.245,0.0,Chicago,0,Edge_Windows_3472,0,1,0,user_004582
7,0,9.4,0,0.326,0.0,San Jose,0,Chrome_iOS_9535,0,1,0,user_008230
12,0,14.5,0,0.456,0.0,New York,0,Safari_Windows_2017,0,1,0,user_006581
18,8,3.5,7,0.416,0.471,Houston,3,Edge_iOS_5665,1,1,1,fraud_000427
8,0,4.0,0,0.033,0.0,Fort Worth,0,Edge_macOS_8211,1,1,0,user_001555
7,0,3.1,0,0.03,0.0,Los Angeles,0,Safari_macOS_8030,0,1,0,user_000323
43,9,6.9,2,0.169,0.784,San Diego,0,Firefox_iOS_9131,0,1,0,edge_000270
9,3,12.5,0,0.274,0.847,New York,0,Chrome_iOS_4367,1,0,0,user_000876
6,2,15.6,0,0.128,0.734,Jacksonville,0,Edge_iOS_7920,0,1,0,user_001865
10,0,9.6,0,0.242,0.0,Houston,0,Firefox_Windows_1591,0,1,0,user_003060
11,0,15.5,0,0.353,0.0,New York,0,Safari_Windows_8618,0,1,0,user_007499
8,1,15.0,0,0.386,0.675,Jacksonville,0,Chrome_Android_7583,0,1,0,user_006265
15,3,9.0,0,0.275,0.378,Jacksonville,0,Safari_iOS_8649,0,1,0,user_005051
9,0,7.5,0,0.124,0.0,Chicago,0,Chrome_macOS_2886,1,1,0,user_005200
9,2,8.8,0,0.118,0.606,Fort Worth,0,Chrome_macOS_6234,0,0,0,user_008000
7,1,3.5,0,0.194,0.264,San Antonio,0,Firefox_Windows_8246,0,1,0,user_008398
6,1,4.1,0,0.117,0.426,Jacksonville,0,Chrome_Android_4110,0,0,0,user_001304
31,8,5.1,2,0.353,0.525,San Diego,0,Edge_Windows_9564,1,1,0,edge_000068
13,3,13.7,1,0.214,0.867,New York,0,Safari_iOS_9341,0,0,0,user_006408
10,0,10.9,0,0.395,0.0,Los Angeles,0,Chrome_iOS_1385,0,0,0,user_005164
9,2,14.9,0,0.604,0.923,Columbus,0,Firefox_Windows_1977,0,1,0,user_000205
7,2,11.8,0,0.214,0.337,Jacksonville,0,Firefox_iOS_8126,0,1,0,user_007240
15,3,21.2,0,0.336,0.839,Fort Worth,0,Firefox_Windows_5613,0,1,0,user_004974
10,1,8.4,0,0.26,0.947,Houston,0,Chrome_Android_4437,0,1,0,user_001675
9,3,6.3,0,0.552,0.689,Columbus,0,Firefox_Windows_5930,0,1,0,user_001961
11,0,19.8,0,0.089,0.0,San Antonio,0,Chrome_macOS_8236,0,1,0,user_002185
17,6,9.5,1,0.029,0.38,Chicago,0,Chrome_macOS_2966,0,0,0,user_006054
7,1,9.9,0,0.033,0.547,San Antonio,0,Safari_iOS_7750,0,1,0,user_006418
34,8,12.4,1,0.259,0.858,Fort Worth,0,Safari_Android_5334,0,1,0,edge_000162
9,1,11.8,0,0.073,0.462,Columbus,0,Safari_Android_6157,0,1,0,user_004081
9,1,20.2,0,0.272,0.747,Phoenix,0,Safari_Android_1631,1,1,0,user_007885
3,0,8.7,0,0.171,0.0,Fort Worth,0,Chrome_iOS_4017,0,1,0,user_006684
10,2,4.9,0,0.175,0.574,Philadelphia,0,Safari_macOS_1897,1,1,0,user_007953
7,1,17.2,0,0.009,0.807,Phoenix,0,Safari_Windows_4024,0,1,0,user_003191
9,1,12.1,0,0.198,0.841,Fort Worth,0,Chrome_Windows_9078,0,0,0,user_005707
13,3,9.2,0,0.08,0.397,Phoenix,0,Edge_macOS_7222,0,1,0,user_001559
8,0,12.1,0,0.325,0.0,San Jose,0,Edge_Android_7547,1,1,0,user_008449
14,6,17.5,1,0.28,0.896,Jacksonville,0,Firefox_macOS_4293,0,1,0,user_005235
9,2,7.4,0,0.021,0.708,Dallas,0,Edge_Windows_6724,0,1,0,user_001069
15,3,11.9,0,0.526,0.729,New York,0,Firefox_iOS_2286,0,1,0,user_007879
37,14,12.0,4,0.151,0.345,Austin,1,Edge_iOS_8776,0,1,0,edge_000557
12,2,8.1,0,0.061,0.633,Fort Worth,0,Chrome_Android_8544,0,1,0,user_001747
14,3,9.1,0,0.212,0.486,Fort Worth,0,Firefox_macOS_1759,0,0,0,user_007988
12,3,9.3,0,0.305,0.7,San Antonio,0,Chrome_macOS_9316,0,0,0,user_008084
12,3,11.9,0,0.153,0.767,San Antonio,0,Safari_Android_7661,0,0,0,user_007749
9,2,11.4,0,0.177,0.713,San Jose,0,Chrome_Android_3641,0,0,0,user_003541
11,5,18.6,0,0.217,0.665,Charlotte,0,Firefox_Android_5430,0,0,0,user_004689
6,0,9.5,0,0.205,0.0,Dallas,0,Chrome_Android_5315,0,1,0,user_001803
9,0,18.5,0,0.313,0.0,Austin,0,Firefox_Windows_3351,0,1,0,user_002534
9,1,15.4,0,0.289,0.611,Dallas,0,Edge_iOS_6490,1,0,0,user_006503
11,2,14.0,0,0.346,0.467,Austin,0,Safari_Windows_4734,0,0,0,user_006441
10,0,13.8,0,0.409,0.0,Fort Worth,0,Firefox_Android_9268,1,0,0,user_004690
7,1,13.6,0,0.226,0.431,Philadelphia,0,Firefox_macOS_7745,0,1,0,user_000750
7,0,16.7,0,0.151,0.0,San Antonio,0,Safari_macOS_1494,0,0,0,user_006024
7,1,15.9,0,0.044,0.318,New York,0,Chrome_Windows_8775,0,1,0,user_004770
24,15,23.9,7,0.958,0.413,Dallas,13,Firefox_Android_4227,0,1,1,fraud_000700
15,1,15.7,0,0.192,0.896,New York,0,Firefox_Windows_5889,1,0,0,user_001433
7,1,11.6,0,0.177,0.494,Dallas,0,Firefox_Android_3800,0,0,0,user_005342
8,0,10.6,0,0.523,0.0,Phoenix,0,Chrome_Windows_2274,0,1,0,user_002597
15,1,15.9,0,0.393,0.782,Philadelphia,0,Safari_Android_2783,0,1,0,user_001111
19,4,10.6,0,0.337,0.8,Charlotte,0,Chrome_Windows_9532,1,1,0,user_007544
12,1,6.1,0,0.13,0.852,San Diego,0,Chrome_iOS_2274,1,1,0,user_003119
21,11,23.2,3,0.476,0.03,Dallas,8,Safari_Windows_2842,0,0,1,fraud_000317
11,4,10.4,0,0.687,0.683,Phoenix,0,Firefox_Android_4613,0,0,0,user_004189
12,3,18.4,0,0.274,0.509,San Jose,0,Firefox_Windows_2924,1,1,0,user_006162
9,2,12.4,0,0.105,0.35,Chicago,0,Safari_iOS_1440,1,1,0,user_001806
9,1,20.2,0,0.505,0.337,Philadelphia,0,Firefox_iOS_2169,0,1,0,user_000017
13,2,21.1,0,0.671,0.661,Fort Worth,0,Chrome_Windows_6967,0,0,0,user_004491
19,11,25.0,7,0.694,0.426,New York,6,Firefox_iOS_9553,1,1,1,fraud_000222
10,2,19.4,0,0.219,0.783,Austin,0,Firefox_iOS_5700,0,1,0,user_002987
13,0,10.5,0,0.334,0.0,Houston,0,Firefox_macOS_5370,0,1,0,user_003942
10,0,16.8,0,0.287,0.0,San Diego,0,Safari_Android_8391,1,0,0,user_002182
13,2,9.8,0,0.15,0.103,San Diego,0,Edge_macOS_7517,1,1,0,user_006681
6,1,9.8,0,0.287,0.727,Chicago,0,Edge_macOS_3685,1,1,0,user_004111
6,1,12.3,0,0.242,0.477,Houston,0,Chrome_Android_7161,0,1,0,user_007315
39,12,9.3,6,0.227,0.876,Fort Worth,0,Firefox_Android_1756,1,1,0,edge_000279
18,10,20.8,5,0.494,0.371,Los Angeles,3,Chrome_Windows_7272,0,1,1,fraud_000251
9,1,14.2,0,0.166,0.625,Los Angeles,0,Safari_iOS_1992,0,0,0,user_000289
10,2,12.7,0,0.204,0.567,Dallas,0,Firefox_Windows_8551,1,1,0,user_007173
6,0,11.6,0,0.241,0.0,Houston,0,Firefox_iOS_3852,0,1,0,user_006685
4,0,7.0,0,0.086,0.0,San Jose,0,Firefox_Android_3833,0,1,0,user_003150
9,0,10.3,0,0.27,0.0,Chicago,0,Firefox_iOS_8967,0,1,0,user_000379
29,9,9.2,4,0.351,0.515,Houston,0,Edge_macOS_2652,1,0,0,edge_000361
9,2,11.4,0,0.231,0.746,New York,0,Firefox_macOS_4691,0,0,0,user_007978
8,0,6.4,0,0.505,0.0,San Antonio,0,Edge_Android_3793,0,1,0,user_002447
11,2,16.2,0,0.249,0.898,Philadelphia,0,Edge_Android_7184,0,1,0,user_000564
33,13,10.0,4,0.24,0.476,San Diego,0,Edge_Android_6727,1,1,0,edge_000238
9,2,11.1,0,0.195,0.599,Philadelphia,0,Firefox_Windows_7970,1,1,0,user_006593
10,3,11.9,0,0.168,0.851,Columbus,0,Edge_Windows_6364,0,1,0,user_006459
40,14,8.8,5,0.105,0.778,Jacksonville,3,Edge_iOS_9964,1,1,0,edge_000047
13,3,21.0,0,0.075,0.372,San Diego,0,Firefox_macOS_1414,0,0,0,user_005083
8,0,10.7,0,0.265,0.0,Houston,0,Chrome_Windows_4806,0,0,0,user_001688
13,0,7.8,0,0.402,0.0,San Antonio,0,Edge_Windows_6492,1,1,0,user_005305
9,4,9.4,0,0.576,0.536,Los Angeles,0,Firefox_Windows_1870,1,0,0,user_002781
11,2,9.8,0,0.154,0.332,Austin,0,Firefox_iOS_5999,0,0,0,user_005919
3,0,5.1,0,0.363,0.0,Austin,0,Chrome_Windows_8390,1,1,0,user_005343
30,8,20.0,4,0.231,0.943,Austin,0,Chrome_macOS_2446,1,0,0,edge_000521
4,0,6.0,0,0.031,0.0,Chicago,0,Edge_iOS_2923,1,1,0,user_000546
12,2,10.1,0,0.381,0.483,New York,0,Safari_Android_3822,0,0,0,user_003271
9,1,18.6,0,0.152,0.649,San Diego,0,Safari_iOS_4490,0,1,0,user_002450
36,9,11.3,2,0.116,0.644,San Jose,0,Firefox_macOS_8952,0,1,0,edge_000000
8,2,11.7,0,0.342,0.651,Phoenix,0,Firefox_Windows_8669,0,0,0,user_007522
10,2,17.2,0,0.358,0.521,Jacksonville,0,Edge_Windows_1020,0,1,0,user_004601
8,1,16.0,0,0.164,0.964,San Antonio,0,Safari_Android_9127,0,0,0,user_006965
4,0,13.4,0,0.184,0.0,Houston,0,Chrome_Android_8533,1,1,0,user_006349
8,2,10.2,0,0.155,0.65,Fort Worth,0,Chrome_iOS_7962,0,1,0,user_003215
6,2,13.5,0,0.633,0.56,Austin,0,Firefox_iOS_8965,1,0,0,user_007877
7,0,15.1,0,0.105,0.0,San Diego,0,Safari_Windows_8405,1,1,0,user_000302
6,0,16.5,0,0.088,0.0,Dallas,0,Edge_Android_5341,0,0,0,user_007274
10,3,17.4,0,0.168,0.464,Jacksonville,0,Firefox_macOS_6246,0,1,0,user_004553
9,1,12.4,0,0.542,0.776,San Jose,0,Firefox_Android_8293,0,0,0,user_007514
6,0,14.5,0,0.011,0.0,Jacksonville,0,Safari_Windows_2642,0,0,0,user_007732
5,0,5.6,0,0.041,0.0,San Jose,0,Safari_Android_8147,0,0,0,user_001974
5,1,16.1,0,0.107,0.752,Charlotte,0,Chrome_iOS_9904,0,0,0,user_001116
25,14,25.2,11,0.651,0.363,San Antonio,4,Firefox_macOS_6585,1,1,1,fraud_000490
4,0,4.2,0,0.015,0.0,San Diego,0,Edge_iOS_3162,0,1,0,user_007658
11,1,15.1,0,0.167,0.37,Houston,0,Firefox_iOS_4526,1,0,0,user_002410
15,3,11.2,0,0.099,0.564,Austin,0,Chrome_Android_6483,0,1,0,user_007130
10,2,15.0,0,0.341,0.772,Houston,0,Firefox_iOS_1414,1,1,0,user_003756
9,2,8.9,0,0.341,0.53,San Diego,0,Chrome_Windows_2796,0,1,0,user_000027
12,0,17.5,0,0.024,0.0,San Diego,0,Edge_Android_3792,0,1,0,user_003663
7,1,9.9,0,0.352,0.802,Houston,0,Chrome_macOS_1686,0,1,0,user_000421
5,1,3.0,0,0.183,0.392,Philadelphia,0,Edge_Android_8399,1,1,0,user_007854
11,5,19.5,1,0.17,0.511,Jacksonville,0,Safari_Android_7543,0,1,0,user_000025
6,0,13.6,0,0.299,0.0,Jacksonville,0,Firefox_macOS_1248,0,1,0,user_002946
22,14,16.7,8,0.518,0.025,Columbus,7,Edge_Android_1815,1,0,1,fraud_000666
10,4,16.1,0,0.2,0.346,Fort Worth,0,Safari_Windows_4932,0,1,0,user_007279
1,0,12.0,0,0.095,0.0,San Diego,0,Chrome_iOS_4435,0,1,0,user_000863
10,3,18.2,0,0.497,0.813,San Antonio,0,Safari_Android_6312,0,1,0,user_001613
7,1,10.4,0,0.342,0.816,San Diego,0,Chrome_macOS_1475,1,0,0,user_001487
10,2,13.6,0,0.291,0.338,Fort Worth,0,Firefox_Android_3608,0,1,0,user_001121
9,2,8.7,0,0.202,0.374,San Antonio,0,Firefox_macOS_5659,0,0,0,user_001435
14,1,10.1,0,0.225,0.882,San Jose,0,Edge_Android_5890,0,1,0,user_007569
12,4,16.0,0,0.083,0.793,Austin,0,Safari_macOS_2017,1,0,0,user_000544
19,13,30.0,8,0.533,0.325,Fort Worth,1,Safari_Android_1303,0,1,1,fraud_000345
10,1,7.9,0,0.305,0.618,San Antonio,0,Edge_iOS_2002,0,1,0,user_005389
8,1,11.7,0,0.23,0.959,Chicago,0,Safari_macOS_9398,0,1,0,user_006031
7,0,16.2,0,0.375,0.0,Philadelphia,0,Safari_macOS_8813,1,0,0,user_004351
8,0,8.7,0,0.453,0.0,New York,0,Safari_Android_6038,0,1,0,user_007316
8,0,13.6,0,0.393,0.0,New York,0,Firefox_iOS_1640,0,1,0,user_002516
7,1,7.9,0,0.317,0.572,Austin,0,Chrome_macOS_5668,0,1,0,user_000755
8,2,20.4,0,0.407,0.165,New York,0,Firefox_macOS_3388,0,0,0,user_007373
8,2,18.9,0,0.259,0.612,Dallas,0,Safari_Android_6710,0,1,0,user_003501
9,0,9.7,0,0.35,0.0,Phoenix,0,Chrome_macOS_5494,0,0,0,user_000186
8,0,12.7,0,0.124,0.0,Dallas,0,Firefox_iOS_8178,1,1,0,user_000224
10,0,11.3,0,0.182,0.0,Dallas,0,Safari_iOS_7554,1,1,0,user_006075
9,2,10.9,0,0.415,0.888,Charlotte,0,Edge_macOS_9270,0,0,0,user_002087
9,3,15.9,1,0.416,0.445,Phoenix,0,Chrome_Windows_6853,0,0,0,user_003228
12,6,10.4,0,0.424,0.484,Los Angeles,0,Safari_Windows_9595,1,0,0,user_004648
20,8,14.8,6,0.493,0.239,Charlotte,4,Firefox_Android_3417,0,0,1,fraud_000496
14,1,13.2,0,0.291,0.934,Columbus,0,Safari_macOS_1669,0,1,0,user_006348
13,9,25.1,5,0.738,0.29,Charlotte,3,Safari_iOS_8683,0,1,1,fraud_000355
8,2,14.8,0,0.239,0.546,San Antonio,0,Safari_Windows_1817,0,0,0,user_002820
7,1,13.2,0,0.289,0.559,San Jose,0,Edge_iOS_9793,0,1,0,user_000485
37,10,18.6,3,0.221,0.363,Phoenix,0,Edge_iOS_7006,0,0,0,edge_000196
8,2,7.9,0,0.302,0.656,San Jose,0,Firefox_Android_5198,0,0,0,user_000156
8,1,11.1,0,0.073,0.526,New York,0,Edge_iOS_4980,0,0,0,user_004971
11,2,4.0,0,0.348,0.713,Philadelphia,0,Safari_iOS_4925,0,1,0,user_002334
31,13,7.9,1,0.277,0.39,Philadelphia,0,Safari_Windows_5483,1,1,0,edge_000374
14,2,6.0,0,0.211,0.778,San Antonio,0,Firefox_Windows_4246,0,1,0,user_006897
12,1,9.1,0,0.177,0.468,Columbus,0,Chrome_macOS_2461,0,1,0,user_003578
35,8,10.6,1,0.123,0.641,San Antonio,2,Safari_iOS_3440,0,1,0,edge_000106
39,9,1.0,0,0.311,0.473,San Diego,0,Firefox_iOS_2193,1,1,0,edge_000344
7,3,11.4,0,0.281,0.493,Austin,0,Firefox_Android_2622,1,1,0,user_007951
11,2,11.2,0,0.368,0.383,Charlotte,0,Safari_Windows_2453,1,1,0,user_004218
6,0,10.0,0,0.562,0.0,Los Angeles,0,Chrome_Android_3232,0,0,0,user_007944
12,0,10.3,0,0.206,0.0,Fort Worth,0,Safari_Windows_1979,0,1,0,user_006488
6,0,15.9,0,0.267,0.0,Charlotte,0,Chrome_iOS_9317,0,0,0,user_000034
4,1,9.9,0,0.432,0.949,Charlotte,0,Firefox_Windows_6820,1,1,0,user_005341
3,0,15.7,0,0.06,0.0,Phoenix,0,Edge_Android_9459,0,1,0,user_007227
10,1,10.1,0,0.093,0.496,Dallas,0,Chrome_Android_9588,0,1,0,user_006653
9,1,9.9,0,0.347,0.686,New York,0,Chrome_macOS_3622,1,0,0,user_007363
5,0,2.9,0,0.511,0.0,New York,0,Chrome_iOS_9108,0,1,0,user_000484
8,2,14.3,0,0.174,0.572,Los Angeles,0,Firefox_macOS_6925,1,1,0,user_007075
5,1,14.0,0,0.359,0.638,Phoenix,0,Safari_iOS_2411,1,1,0,user_007922
6,1,1.5,0,0.166,0.529,New York,0,Firefox_iOS_3159,0,1,0,user_005249
9,0,17.4,0,0.276,0.0,Phoenix,0,Firefox_Android_2770,0,1,0,user_001786
7,1,17.1,0,0.293,0.779,Dallas,0,Firefox_Windows_5385,0,1,0,user_004192
8,1,9.9,0,0.196,0.872,Los Angeles,0,Chrome_Windows_8247,1,0,0,user_007919
8,1,8.8,0,0.149,0.543,Philadelphia,0,Edge_Windows_5918,0,1,0,user_003852
6,1,13.6,0,0.301,0.7,Charlotte,0,Firefox_Windows_1644,1,1,0,user_008015
6,0,2.2,0,0.248,0.0,Phoenix,0,Chrome_macOS_9577,0,0,0,user_003753
6,2,14.3,0,0.455,0.692,Chicago,0,Safari_iOS_5397,1,0,0,user_000649
7,3,21.2,0,0.626,0.685,Houston,0,Edge_iOS_5073,0,0,0,user_006063
7,2,9.1,0,0.247,0.77,Austin,0,Safari_macOS_7436,1,0,0,user_003641
7,2,2.5,0,0.175,0.577,San Jose,0,Chrome_iOS_3038,0,1,0,user_003929
4,1,13.2,0,0.098,0.334,San Diego,0,Safari_Windows_8157,0,0,0,user_008022
8,1,11.6,0,0.186,0.466,Chicago,0,Edge_macOS_4399,0,1,0,user_002890
9,0,2.5,0,0.367,0.0,New York,0,Firefox_Android_7102,0,1,0,user_000802
10,1,10.4,0,0.111,0.733,San Antonio,0,Chrome_Android_5891,0,0,0,user_005020
11,0,13.4,0,0.398,0.0,Phoenix,0,Edge_Android_8640,0,0,0,user_004004
7,3,15.3,0,0.447,0.575,New York,0,Chrome_macOS_9897,0,1,0,user_007593
12,5,16.0,0,0.38,0.599,Phoenix,0,Edge_Android_2624,0,0,0,user_000309
20,14,3.8,8,0.547,0.086,Austin,7,Safari_macOS_5944,1,1,1,fraud_000710
9,0,10.2,0,0.461,0.0,Phoenix,0,Safari_Windows_1309,0,1,0,user_008042
9,1,14.3,0,0.43,0.63,Chicago,0,Safari_Windows_2595,0,0,0,user_004721
4,0,12.3,0,0.414,0.0,Los Angeles,0,Chrome_Android_3563,0,1,0,user_003107
5,1,17.7,0,0.372,0.218,Los Angeles,0,Firefox_macOS_3328,1,0,0,user_005275
8,1,17.0,0,0.253,0.383,Philadelphia,0,Chrome_iOS_6166,0,0,0,user_003396
12,1,3.7,0,0.535,0.319,San Diego,0,Chrome_macOS_8111,0,0,0,user_005350
15,0,10.2,0,0.137,0.0,Fort Worth,0,Firefox_Android_6404,0,0,0,user_008106
14,3,12.1,0,0.178,0.759,Charlotte,0,Safari_macOS_8166,0,0,0,user_002685
6,0,8.8,0,0.157,0.0,New York,0,Chrome_iOS_6871,0,1,0,user_008450
8,1,12.4,0,0.278,0.829,Fort Worth,0,Edge_Android_5975,1,1,0,user_001983
8,2,16.0,0,0.067,0.702,Chicago,0,Safari_Windows_1001,0,1,0,user_001253
11,1,19.7,0,0.287,0.715,Dallas,0,Safari_Windows_4159,1,1,0,user_002706
12,2,17.5,0,0.192,0.739,Chicago,0,Edge_macOS_4070,0,1,0,user_007639
13,1,16.3,0,0.284,0.678,Dallas,0,Safari_Android_6959,0,1,0,user_004511
9,1,16.3,0,0.269,0.904,Austin,0,Chrome_Windows_5817,0,1,0,user_006631
10,1,14.3,0,0.631,0.559,Dallas,0,Firefox_iOS_9850,0,1,0,user_003835
6,2,10.3,0,0.377,0.815,Jacksonville,0,Firefox_iOS_7063,1,1,0,user_006300
14,5,9.0,0,0.112,0.712,Charlotte,0,Safari_iOS_7391,0,1,0,user_008296
15,2,16.6,0,0.238,0.443,San Diego,0,Chrome_iOS_9507,0,0,0,user_008408
7,1,9.7,0,0.007,0.697,Austin,0,Chrome_Windows_5506,0,1,0,user_000000
14,1,17.0,0,0.121,0.343,Austin,0,Edge_macOS_2834,0,1,0,user_004677
8,1,15.5,0,0.223,0.794,Chicago,0,Edge_iOS_8167,1,0,0,user_004646
9,0,13.5,0,0.282,0.0,Charlotte,0,Chrome_macOS_1491,0,1,0,user_003421
10,1,5.1,0,0.056,0.356,Philadelphia,0,Safari_Android_1745,0,1,0,user_007517
9,2,16.1,0,0.1,0.314,Austin,0,Edge_Android_7493,0,0,0,user_003377
11,1,14.1,0,0.243,0.693,Chicago,0,Safari_Android_9407,0,1,0,user_002139
9,2,14.0,0,0.435,0.616,New York,0,Firefox_Windows_7201,1,1,0,user_007829
21,12,1.8,7,0.766,0.068,Dallas,1,Firefox_Android_5726,1,1,1,fraud_000294
7,2,9.9,0,0.3,0.691,Columbus,0,Chrome_Windows_2870,0,0,0,user_001611
13,0,20.4,0,0.236,0.0,Fort Worth,0,Edge_iOS_5510,1,1,0,user_003299
6,0,11.0,0,0.194,0.0,Columbus,0,Edge_Windows_5166,0,0,0,user_001030
13,0,20.3,0,0.299,0.0,Los Angeles,0,Firefox_macOS_2505,1,0,0,user_003770
10,1,8.5,0,0.405,0.774,New York,0,Safari_Windows_6463,0,1,0,user_002842
10,0,10.9,0,0.238,0.0,Chicago,0,Chrome_macOS_4404,0,0,0,user_001720
10,3,5.5,0,0.248,0.399,Los Angeles,0,Safari_macOS_2097,1,0,0,user_007579
33,9,16.1,3,0.249,0.586,Chicago,0,Firefox_Windows_5330,1,1,0,edge_000124
13,5,3.0,2,0.971,0.038,Jacksonville,3,Chrome_Windows_9851,1,1,1,fraud_000631
11,4,14.0,0,0.167,0.593,Columbus,0,Edge_macOS_8311,0,1,0,user_002348
8,1,6.9,0,0.274,0.503,Houston,0,Firefox_iOS_8550,0,1,0,user_004225
13,3,15.7,0,0.259,0.187,Philadelphia,0,Firefox_Windows_6143,0,0,0,user_007167
19,14,16.1,11,0.867,0.409,New York,10,Chrome_Android_5490,1,0,1,fraud_000198
27,13,2.9,10,0.608,0.187,Fort Worth,6,Safari_macOS_6762,1,1,1,fraud_000675
8,2,13.6,0,0.291,0.757,Jacksonville,0,Edge_macOS_9230,1,1,0,user_001396
8,1,14.3,0,0.351,0.524,Philadelphia,0,Safari_Android_7321,1,1,0,user_002860
6,1,9.5,0,0.358,0.65,Austin,0,Safari_Windows_3760,0,1,0,user_003553
11,2,13.8,0,0.525,0.445,Philadelphia,0,Chrome_Android_4874,1,1,0,user_006186
11,0,12.6,0,0.113,0.0,New York,0,Edge_iOS_2742,0,0,0,user_007845
30,9,10.6,4,0.226,0.561,Houston,0,Edge_macOS_2307,0,0,0,edge_000207
18,8,7.6,3,0.896,0.394,Los Angeles,2,Firefox_iOS_5106,1,1,1,fraud_000737
8,3,17.8,0,0.285,0.795,San Jose,0,Firefox_macOS_4390,0,1,0,user_000717
7,1,11.7,0,0.133,0.802,Charlotte,0,Firefox_iOS_8512,1,1,0,user_008083
